"acousticness" "danceability" "energy" "instrumentalness" "key" "liveness" "loudness" "mode" "speechiness" "tempo" "time_signature" "valence" "duration" "rd_year" "chart_random"
"1116" -0.896506920907437 -0.39336558500876 0.386953854271493 -0.535078062374653 0.485529311509466 -0.713047247722273 0.745130769966661 -1.50476577150315 -0.366119751470052 1.85301027237289 -1.74310493459747 -0.0139976446841495 0.108740440214768 0.595411993966609 0
"497" -0.971094884602273 0.437622987537345 0.311241737361294 -0.507270669680882 -0.916058917924629 0.430502371927547 0.936632960387137 0.664303051205164 -0.201548225605997 0.390188729085733 0.238379751625279 0.470396569047276 0.323031382594854 0.756855768827896 0
"515" -1.01248389190745 -1.73903095087374 -0.820654410446175 2.30645937440956 1.32648224916992 -0.58827556750022 -0.217885036041531 0.664303051205164 -0.373985302338555 0.766640174806399 2.21986443784802 -1.18094734140076 -1.34034375183638 0.918299543689183 0
"964" 1.78514975028573 -2.30195869356627 -1.75948466013264 2.44237642379035 1.60679989505674 -0.636352728686699 -2.15492635586955 -1.50476577150315 -0.375195387087555 -0.721066980878156 -1.74310493459747 -1.78313742074415 -0.260863418854495 0.918299543689183 0
"1719" -1.02851299155638 -0.0127192066166733 1.35606895072204 -0.534228580816023 0.765846957396285 -0.313548932148912 0.530608281394595 0.664303051205164 -0.281413819040023 0.670125764767252 0.238379751625279 0.158476052629312 -0.00951742939575295 -0.373250655201115 1
"2469" -0.353038542299572 -0.29686368626147 0.280956890597215 -0.535442567188902 -1.19637656381145 -0.565381681220944 0.00497814026661767 -1.50476577150315 -0.227565047709505 0.387821985529056 0.238379751625279 0.830022576211515 -0.517943954658619 -0.453972542631759 1
"2086" -0.549014760635024 1.02199559661815 0.905581855106354 -0.535442567188902 -0.355423626150991 0.281692111112255 0.414005466844149 0.664303051205164 -0.429649200792573 -0.590269594319515 0.238379751625279 1.59698008128627 -0.129421580253752 0.676133881397252 1
"1073" -1.03050785395794 0.904048831482578 0.197673561995997 -0.474279894967544 -1.47669420969827 -0.525317380232212 0.0793770748724821 0.664303051205164 -0.323766785255038 0.253300458373882 -1.74310493459747 1.10157690815186 0.746708721138579 0.353246331674678 0
"687" -0.472964287848132 -2.72924765635288 1.53020681961549 2.54431421082595 -1.19637656381145 1.59236710060079 -1.53821590466354 0.664303051205164 -0.321951658131537 3.70272477707192 2.21986443784802 -1.83157684211729 -0.126327943409533 0.676133881397252 0
"1599" -1.03145380483868 0.0945051253247597 0.432381124417612 -0.535281937948725 -1.19637656381145 1.838476378103 0.662557961379435 -1.50476577150315 -0.364909666721052 -1.26141541789862 0.238379751625279 0.290583565465156 -0.164542246866622 0.0303587819521032 1
"488" 1.04219513152148 0.292870139416411 -0.945579403348004 -0.535442567188902 0.765846957396285 -0.468082664534023 0.012484759229093 0.664303051205164 -0.222119666339003 0.112548826856281 0.238379751625279 0.198842237106931 -0.794066476891909 -3.19851671527364 0
"691" 1.8816753503614 -2.26979139398384 1.51127879038794 2.47017763843642 0.485529311509466 4.21944055114767 -1.08031214795256 -1.50476577150315 -0.30138021739853 -1.33238291954659 0.238379751625279 -1.92467594213522 -0.298179127130669 0.83757765625854 0
"871" -0.551939778819135 1.5420336065341 0.973722760325533 -0.535442567188902 0.485529311509466 0.88838009751306 0.534611811507915 0.664303051205164 1.08114160833444 -0.787231385308166 0.238379751625279 -0.590133186773799 -0.487947338428526 0.433968219105321 0
"1432" -1.00663385553922 0.786102066347003 1.21600153443817 -0.535363797080738 0.765846957396285 -0.347889761567826 1.22421987352729 0.664303051205164 -0.41996852280057 0.250898909764902 0.238379751625279 1.14561274576381 -0.555966191970169 0.433968219105321 1
"1343" -0.875739291800247 0.169562157683763 0.315027343206805 -0.535442567188902 0.485529311509466 -0.416571420405653 0.956650610953737 0.664303051205164 -0.372775217589554 -1.31334455593627 0.238379751625279 1.0685500299429 0.360045272642323 0.83757765625854 1
"1479" -1.00762836172182 -0.763289530206704 0.614090205002089 -0.533959835741111 0.485529311509466 0.333203355240625 1.17167354078997 0.664303051205164 -0.38971640407556 -1.03232856363333 0.238379751625279 -0.637838677520076 -0.195053325986552 0.433968219105321 1
"336" 1.8553501867044 -1.74439216747081 -2.12933835123896 2.35897277985214 0.205211665622647 -0.519593908662393 -3.31294744114737 -1.50476577150315 -0.395161785446062 -1.29615086009807 0.238379751625279 -1.78497224731131 -0.393196993130955 0.111080669382747 0
"104" -0.329638396826682 0.770018416555787 0.59137656992903 -0.535442567188902 1.32648224916992 4.37397428353278 0.551626814489526 0.664303051205164 -0.400607166816564 -0.529430362892026 0.238379751625279 0.330949749942774 0.361444611702679 0.756855768827896 0
"2073" -0.393988796877129 0.464429070522704 1.25385759289327 -0.535442567188902 -0.63574127203781 -0.553934738081307 0.625191680321782 0.664303051205164 -0.404237421063565 0.460251299373797 0.238379751625279 1.43184569024147 0.168459292467042 -0.776860092354333 1
"234" -0.162912360332342 -0.950932111104211 -0.0900324822627582 2.28483620746261 1.60679989505674 -0.330719346858369 0.374303793220392 0.664303051205164 -0.393346658322561 0.0432867727712099 0.238379751625279 -1.32406381363959 0.491830086502957 0.918299543689183 0
"33" -0.977237422788907 0.0355317427569715 1.10621896491838 1.76279117688637 -0.916058917924629 -0.199079500752534 -0.760863807660562 0.664303051205164 -0.346153353111545 0.462548432825863 0.238379751625279 -0.113078279311032 -0.773213581090518 0.595411993966609 0
"1588" -0.961734826413117 0.791463282944074 0.57623414654699 -0.535346498547181 -0.355423626150991 -0.250590744880904 0.559800688470888 -1.50476577150315 -0.173111234004487 0.254553440256828 0.238379751625279 0.162145705763641 -0.00997701624400729 0.111080669382747 1
"545" -1.0315716830715 -0.570285732712124 1.34471213318551 0.162676822812459 0.485529311509466 0.957061756350887 0.404663896579736 0.664303051205164 -0.312876022514034 -0.536809033980486 0.238379751625279 -1.68589161268443 -0.0360431359957463 -0.93830386721562 0
"1388" -0.250662905855679 0.753934766764572 0.636803840075149 -0.535442567188902 -1.47669420969827 0.974232171060344 0.934297567821033 -1.50476577150315 -0.0587582252239485 1.09077962691407 0.238379751625279 0.760299166659265 -0.253901021078701 0.595411993966609 1
"453" -0.876616797255481 -2.29659747696919 1.46963712608733 -0.506065950379553 -0.0751059802641723 4.39686816981206 0.864736232102098 0.664303051205164 0.137275504114118 0.993603920881145 0.238379751625279 -1.02682190975895 0.0247800965933773 0.595411993966609 0
"1986" -0.811681393568212 -0.253973953484897 -0.835796833828215 -0.535407661219402 -1.19637656381145 -0.834957192159415 -0.442583163651619 0.664303051205164 -0.421783649924071 0.435261271819484 0.238379751625279 -0.927741275132065 1.07867447518737 -1.2611914169382 1
"1383" -0.00203636020622464 0.314315005804697 -0.161958993327447 -0.535442567188902 -1.47669420969827 -0.502423493952937 0.398158160145591 0.664303051205164 -0.408472717685066 -0.233796248621377 0.238379751625279 -0.993795031549986 -0.0512506590193266 0.595411993966609 1
"1592" -0.899724440909959 1.00591194682694 1.20085911105613 -0.420221977600182 1.0461646032831 0.894103569082879 1.1426479474684 0.664303051205164 -0.054522928602447 0.916197484556926 0.238379751625279 1.58964077501761 0.508875956919555 0.111080669382747 1
"1424" 0.158839639919893 -0.200361787514181 -0.612446088943129 -0.535442567188902 -0.0751059802641723 -0.571105152790763 0.623857170284008 0.664303051205164 -0.387901276952059 0.0433563828758178 0.238379751625279 -0.648847636923063 -0.1030810802941 0.514690106535965 1
"22" 1.85827520488851 -2.21081801141605 -1.88705957712632 -0.335582724122141 -1.47669420969827 -0.399401005696196 -1.64430945266652 0.664303051205164 -0.355834031103548 -2.04125741982329 0.238379751625279 -1.72038635214712 0.29776782495126 0.19180255681339 0
"1025" 1.83780007759974 0.641349218226068 1.14028941752797 0.706345020335642 0.205211665622647 3.37236675881447 0.279386766783763 -1.50476577150315 4.79005136402068 -0.564583465719122 0.238379751625279 -1.1222328912515 -0.0438149553848832 0.111080669382747 0
"1486" -0.0488366511520043 0.475151503716846 0.636803840075149 -0.535442567188902 1.60679989505674 0.0928175493082308 0.747299348778043 -1.50476577150315 -0.332237378498041 -0.617974415953544 0.238379751625279 -0.296560936027481 -0.00447569307535081 0.353246331674678 1
"2439" 1.71787433205117 -0.875875078745208 -1.27871271775288 -0.535349896473415 1.60679989505674 0.516354445474831 -0.63558667786459 0.664303051205164 -0.346758395486045 -1.65130161380865 0.238379751625279 -0.898384050057433 -0.638767279213127 -0.373250655201115 1
"1666" -0.857311677240347 2.05671039985298 0.148460686004367 -0.535307885749061 0.765846957396285 0.25307475326316 1.06741494408892 0.664303051205164 -0.290489454657527 0.0796232473766439 0.238379751625279 1.58230146874896 0.0837718412946813 -0.131084992909184 1
"2133" -0.889779379083981 0.957660997453295 0.780656862204527 -0.454819044715293 1.60679989505674 -0.877883228933057 0.884420255159254 -1.50476577150315 -0.439329878784577 -0.399816348111722 0.238379751625279 1.34010436188324 -0.106469675861826 -0.857581979784977 1
"1736" -1.03162094037772 -0.800818046386205 1.40149622086816 -0.535411707840645 1.60679989505674 -0.0216518820881474 1.15716074412918 0.664303051205164 -0.292909624155527 -0.167423013877544 0.238379751625279 -0.54976700229618 -0.0191207366727094 -0.373250655201115 1
"919" 1.07144531336259 0.625265568434853 -1.78598390105121 -0.535442567188902 1.0461646032831 -0.462359192964204 -1.38157778897989 -1.50476577150315 4.68719416035565 -0.175358565802868 0.238379751625279 0.176824318300957 -1.0304381665038 -0.857581979784977 0
"953" -0.519764578793911 -0.409449234799975 -0.347453679757434 -0.535373064152287 -0.0751059802641723 0.350373769950082 0.545621519319546 -1.50476577150315 -0.396371870195062 0.599053847962371 -1.74310493459747 -0.124087238714019 4.31191596919307 -0.857581979784977 0
"1044" -0.807001364473634 1.4669765741751 0.0197500872570296 -0.53543808810432 0.205211665622647 -0.0445457683674233 0.321257019218901 -1.50476577150315 -0.413918099055568 -0.2305593787571 0.238379751625279 1.40615811830116 -0.0420795005698332 -0.453972542631759 0
"332" 0.480591640172127 -1.78192068365032 -1.71027178414101 2.08713868109055 1.0461646032831 -0.32499587528855 -1.13702882455792 -1.50476577150315 -0.315901234386535 -1.23746954191343 0.238379751625279 -0.465364980206614 -0.956238898778912 0.83757765625854 0
"1789" -1.02011818936798 0.866520315303077 0.61030459915658 -0.534206957649076 0.205211665622647 -0.716481330664164 0.384813059767857 0.664303051205164 -0.288069285159526 0.253370068478489 0.238379751625279 0.940112170241385 -0.120367033392622 -0.0503631054785405 1
"406" -1.01499940754578 0.770018416555787 1.2652144104298 2.34043863675476 1.0461646032831 2.61114504002855 -0.0232133842813441 -1.50476577150315 -0.249951615566013 0.217729694919136 0.238379751625279 1.35845262755489 -0.317646402882099 0.918299543689183 0
"1283" -0.966999859144518 1.26861156008345 -0.381524132367023 2.08404965724098 -1.19637656381145 -0.450912249824566 -0.336489615648638 0.664303051205164 -0.0732792422119533 0.219852803109684 0.238379751625279 0.45571795650996 0.433057845967983 0.514690106535965 0
"90" -0.894166906360148 -0.253973953484897 1.4961363670059 2.21378865892265 1.32648224916992 3.17776872544063 0.532443232696534 -1.50476577150315 -0.0551279709769472 0.984554607282091 0.238379751625279 -0.608481452445444 0.405811891322218 0.514690106535965 0
"2104" -0.551939778819135 0.169562157683763 0.220387197069056 -0.535339702694711 -1.47669420969827 -0.615748231035351 0.511424699601604 0.664303051205164 -0.375195387087555 -0.115076215212243 0.238379751625279 -0.648847636923063 -0.0950348806970502 -0.211806880339828 1
"1219" -0.939212186395461 -0.645342765071127 0.0462493281755992 -0.513108924756558 1.0461646032831 -0.359336704707463 0.35211756384241 -1.50476577150315 -0.398186997318563 1.99449280998887 0.238379751625279 -0.19381064826627 0.00520306875878174 0.83757765625854 0
"1922" -0.934824659119294 -1.18682564137536 1.25764319873878 -0.535430767117797 -1.47669420969827 -0.513870437092574 1.06991715040975 0.664303051205164 -0.169480979757486 1.57620569139873 0.238379751625279 -1.01581295035596 0.352842792184606 -0.93830386721562 1
"434" -0.914934535467338 -0.607814248891626 0.875297008342275 1.84001677312546 -1.47669420969827 -0.0617161830768799 -0.210545230833778 -1.50476577150315 -0.0260859370009374 -0.702167837477054 0.238379751625279 -1.4011265294605 -1.15329190459686 0.756855768827896 0
"362" 1.86705025944085 -1.39055187206409 -2.08277539933919 -0.535402409878858 -1.47669420969827 -0.502423493952937 -1.27882051607134 0.664303051205164 -0.357649158227049 -1.53658416141448 0.238379751625279 -1.69946932928145 0.394185030011903 0.353246331674678 0
"1747" -0.790036259005788 1.44017049118974 0.674659898530248 -0.535273288681946 0.485529311509466 -0.599722510639858 0.827036323535001 -1.50476577150315 -0.233010429080007 0.517679635675489 0.238379751625279 1.52358701859969 -0.507977093606178 -0.373250655201115 1
"937" 1.83780007759974 -1.09032374262807 -1.29385514113492 2.13965208653312 -1.19637656381145 0.327479883670806 -1.82213291519982 0.664303051205164 -0.265682717303018 0.559863359068004 0.238379751625279 -1.42681410140081 -0.260396972501043 0.756855768827896 0
"457" 0.310940585493676 1.05952411279766 -0.0105347595070499 -0.533064018824738 -0.0751059802641723 -0.410847948835834 -0.0809309434150414 0.664303051205164 -0.355834031103548 0.35507043131094 0.238379751625279 0.492414487853249 -0.123248025575709 0.756855768827896 0
"1824" -0.930729633661538 0.936216131065008 1.02672124216267 -0.535442567188902 0.485529311509466 -0.789169419600864 0.368298498050412 0.664303051205164 -0.393951700697061 0.567172420051856 0.238379751625279 1.6006497344206 -0.267434824834012 -0.615416317493046 1
"2457" 1.08899542246726 0.217813107057408 -0.00674915366153953 -0.535442567188902 1.0461646032831 -0.694732138698852 0.044679813890375 0.664303051205164 -0.380035726083557 0.298581831421458 0.238379751625279 1.56395320307731 -0.407828317717918 -0.0503631054785405 1
"2198" 0.381141021912346 -0.822262912774492 -0.389095344058043 -0.535425948240591 0.765846957396285 -0.422294891975472 0.738124592268351 0.664303051205164 -0.416943310928069 0.999938440400483 -1.74310493459747 -0.450686367669298 -0.295243258905999 -0.292528767770471 1
"1100" 0.351890840071233 0.389372038163701 1.19328789936511 -0.535442567188902 0.765846957396285 0.854039268094147 1.14148025118535 0.664303051205164 -0.400607166816564 0.569156308033187 0.238379751625279 1.58230146874896 0.174488797535931 0.756855768827896 0
"1977" -1.01020237772384 0.780740849749931 1.47720833777835 -0.421457587140007 -1.47669420969827 -0.262037688020542 0.66706193275692 -1.50476577150315 -0.382455895581558 0.0532410177301694 0.238379751625279 -0.146105157519993 -0.158505882292535 0.272524444244034 1
"700" 1.81732495031096 -2.38773815911941 -1.86169601796141 2.17980939657745 -1.47669420969827 -0.620899355448188 -2.14441708932208 0.664303051205164 -0.308640725892533 -1.44024377663686 2.21986443784802 -1.80368747829639 2.77516730071371 0.433968219105321 0
"755" -1.02354046064339 -0.216445437305396 -0.396666555749063 -0.535062617255406 -0.916058917924629 -0.565381681220944 0.318921626652798 0.664303051205164 -0.357044115852549 -0.0951329202420196 0.238379751625279 -1.59121456181874 0.190437147120876 -0.292528767770471 0
"843" -0.35011352411546 0.330398655595912 -0.290669592074785 -0.535442567188902 0.485529311509466 0.962785227920706 0.406665661636396 0.664303051205164 -0.392136573573561 0.127201753876288 0.238379751625279 -1.12590254438583 0.736796736127721 -0.615416317493046 0
"567" 1.87290029580907 -1.17610320818122 -1.29385514113492 2.02844722794884 0.485529311509466 -0.37650711941692 -1.32369341609147 0.664303051205164 -0.337077717494042 -0.399085442013337 -1.74310493459747 0.110770561883036 -1.31117713573522 0.19180255681339 0
"134" 1.58332349558206 0.089143908727688 -2.00857752476719 -0.5352803934368 -1.47669420969827 1.38632212408731 -1.89803317359818 0.664303051205164 -0.144674242402977 0.131726410675815 0.238379751625279 -0.652517290057392 -1.25630109415261 0.353246331674678 0
"160" -0.727440869865808 0.641349218226068 0.750372015440447 -0.535442567188902 1.60679989505674 -0.647799671826337 0.386981638579239 -1.50476577150315 0.0707208429190952 0.145857261911261 0.238379751625279 0.63553096009208 -0.430293197240798 0.918299543689183 0
"866" 1.13579571341304 -1.62108418573817 1.56806287807059 1.52802536431954 0.485529311509466 1.94722233792956 -0.709818798715732 0.664303051205164 3.61021873374529 0.792361108459096 0.238379751625279 -1.86717247752028 -0.0452623109816245 0.918299543689183 0
"2571" 0.764318404030916 0.512680019896348 -0.143030964099897 -0.535442567188902 1.0461646032831 0.882656625943241 0.311915448954488 0.664303051205164 -0.391531531199061 0.270737789578214 0.238379751625279 1.18597893024143 -0.69164034527797 0.272524444244034 1
"2513" 1.82024996849507 0.818269365929432 -0.0559620296531691 -0.343923088515962 -1.47669420969827 0.31030946896135 0.0221599570029498 0.664303051205164 -0.350388649733047 0.0753770309955491 0.238379751625279 1.3731312400922 -0.708240347856709 0.756855768827896 1
"441" 0.685342913059913 0.191007024072049 0.148460686004367 -0.518205814108337 0.485529311509466 -0.746243382827222 0.0468483927017567 0.664303051205164 -0.120472547422969 -0.0229472417634082 0.238379751625279 1.33643470874891 0.773742031123212 0.433968219105321 0
"440" 1.79977484120629 -1.03671157665736 -0.771441534454547 -0.523704276560561 -0.0751059802641723 0.0241358904704039 -0.971716393628752 0.664303051205164 -0.0738842845864536 -1.29322723570453 0.238379751625279 -0.344266426773757 0.379368498784599 0.756855768827896 0
"2418" -0.475889306032243 -0.018080423213745 -0.184672628400507 -0.535442567188902 -1.47669420969827 -0.797754626955593 0.4790628311856 0.664303051205164 -0.433279455039575 0.191625905691095 0.238379751625279 -0.230507179609559 -0.158780262500448 -3.27923860270429 1
"1016" 1.66522400473717 -0.725761014027202 -1.16893014823309 -0.533237004160314 0.485529311509466 -0.525317380232212 0.0982270291560306 0.664303051205164 -0.410892887183067 -1.5727814158107 0.238379751625279 -1.31672450737094 0.0866939905089551 0.595411993966609 0
"1450" 1.27327156806627 0.748573550167501 -1.36956725804512 -0.535442567188902 0.485529311509466 -0.0102049389485098 -0.285945047967972 0.664303051205164 -0.395766827820562 -0.300134678312907 0.238379751625279 0.110770561883036 -0.114879429234361 0.433968219105321 1
"630" 0.553717094774908 -0.0877762389756759 0.379382642580474 -0.535442567188902 -0.0751059802641723 0.527801388614468 1.09977681250493 -1.50476577150315 -0.386086149828559 0.32023057395458 0.238379751625279 -1.14425081005747 0.282361376276943 0.676133881397252 0
"1685" -0.91025450637276 1.53131117333996 1.28414243965735 -0.512460229748149 1.60679989505674 0.20156350913479 0.734788317173918 0.664303051205164 0.228031860289148 0.428369871463282 0.238379751625279 1.15295205203247 -0.0975043025682676 0.595411993966609 1
"1008" -0.0400615965996707 -0.3290309858439 0.390739460117004 0.125608536617696 -0.0751059802641723 -0.405124477266015 0.810855389326999 -1.50476577150315 -0.285649115661525 -0.47677031875599 0.238379751625279 -0.0286762572214654 0.377639903474747 0.514690106535965 0
"2318" -0.595815051580803 0.946938564259152 -0.506449125268851 0.147231703564641 1.60679989505674 0.401885014078452 -0.377025358046003 0.664303051205164 -0.351598734482047 -0.387042893916134 0.238379751625279 1.41349742456982 -0.472582046785396 -0.453972542631759 1
"1878" 0.603442403904798 0.914771264676722 -0.161958993327447 -0.535442567188902 -1.19637656381145 -0.901921809526297 0.753471457702745 0.664303051205164 -0.406657590561566 0.538388641796402 0.238379751625279 -0.795633762296222 1.03705785715216 -0.453972542631759 1
"29" 1.81147491394273 -2.51479899247001 -2.12138857896339 2.43310935224166 -0.355423626150991 -0.674699988204486 -3.68277353536531 -1.50476577150315 -0.278993649542023 -1.54124803842323 0.238379751625279 -1.72956048498295 -0.160426543747926 0.83757765625854 0
"1035" 1.84657513215207 -1.50849863719966 -2.19479147630783 -0.507116218488404 -1.47669420969827 -0.678134071146377 -3.60203567808002 0.664303051205164 -0.309245768267033 0.0444353394972438 0.238379751625279 -1.41580514199782 -1.00483849310551 0.918299543689183 0
"1637" 0.120814403526447 -1.54602715337916 -0.241456716083156 -0.535442567188902 -0.916058917924629 0.722399421988311 0.769151950646582 0.664303051205164 -0.386691192203059 -1.74214280032224 0.238379751625279 -1.46718028587842 -0.123206868544522 -0.0503631054785405 1
"651" -0.963489837323584 -0.26469638667904 0.909367460951865 2.30645937440956 -1.19637656381145 -0.519593908662393 0.269044313991019 0.664303051205164 -0.130153225414973 -0.506598248580566 0.238379751625279 1.61165869382359 -0.673901664836392 0.756855768827896 0
"1354" -0.192162542173454 1.05952411279766 -0.419380190822123 -0.535442567188902 1.32648224916992 1.05436077303781 0.696087526078491 0.664303051205164 -0.283833988538024 0.0443309243403316 0.238379751625279 -0.681874515132023 0.00625943255924695 0.756855768827896 1
"1225" -1.00683860681211 -1.95884083135368 -0.975864250112083 2.40530813759559 -0.916058917924629 -0.705034387524526 -0.833761418473932 0.664303051205164 -0.375195387087555 -1.53560961994997 -1.74310493459747 -1.7937794148337 0.943953793102067 0.756855768827896 0
"1292" 1.31714684082794 -0.205723004111252 -1.82762556535182 -0.470573066348068 0.485529311509466 -0.684429889873178 -0.654603445902859 0.664303051205164 -0.343128141239044 0.0284946255419863 0.238379751625279 -0.520409777221548 -0.815920860452183 0.353246331674678 0
"1894" -0.97811492824414 -0.355837068829258 1.49992197285141 0.888597427459891 1.32648224916992 -0.313548932148912 0.832874804950259 -1.50476577150315 -0.213649073096001 -0.324881070501091 0.238379751625279 1.16029135830112 -0.222896057584528 -0.131084992909184 1
"2498" 0.998319858759814 0.180284590877906 0.379382642580474 -0.535442567188902 -1.47669420969827 2.33641840467725 0.523935731205729 0.664303051205164 -0.332842420872541 -0.634193570327233 0.238379751625279 1.42450638397281 -0.438833281212092 0.676133881397252 1
"653" -1.03116305803118 -1.82481041642689 1.09864775322736 -0.535335686963707 -0.355423626150991 -0.582552095930401 0.534611811507915 0.664303051205164 -0.250556657940513 1.88739766404929 0.238379751625279 -0.0910603605050581 0.278211375632258 -0.776860092354333 0
"1657" -1.02359896100707 -0.200361787514181 0.0500349340211091 0.925665713654653 -0.916058917924629 -0.582552095930401 0.725613560664226 0.664303051205164 -0.445380302529579 -0.790711890538572 0.238379751625279 -0.65985659632605 0.471196694867896 -0.211806880339828 1
"287" -0.928389619114249 1.26861156008345 -0.866081680592295 -0.192560919887349 1.0461646032831 -0.751394507240059 -0.572030637315634 0.664303051205164 0.597107708734272 -1.00023830540899 0.238379751625279 1.28505956486831 -0.00369370948279864 0.433968219105321 0
"2085" -0.998297553714508 0.432261770940274 1.37499697994959 -0.360294914918649 -0.355423626150991 -0.582552095930401 0.564638287357816 -1.50476577150315 -0.371565132840554 -0.190150713032092 0.238379751625279 0.279574606062169 0.0615470444537249 -1.66480085409141 1
"172" 1.7237243684194 -1.88378379899468 -2.04340509854588 -0.535442567188902 -0.0751059802641723 -0.745098688513259 -2.47871185378431 0.664303051205164 -0.203363352729497 2.00214992149577 2.21986443784802 -1.61983785626651 0.279768483312165 -0.615416317493046 0
"1983" -0.790621262642611 0.930854914467937 1.17435987013756 -0.372651010316903 -0.355423626150991 -0.674127641047504 1.03021547678599 0.664303051205164 -0.295329793653528 -0.133975358613346 0.238379751625279 1.59331042815194 -0.230029942990267 -0.131084992909184 1
"1909" -1.02921792093875 -0.656065198265271 1.55670606053406 -0.164759705241277 0.205211665622647 0.819698438675233 1.47577501564757 0.664303051205164 0.748368302359323 0.568947477719362 0.238379751625279 -1.08920601304254 0.635276059199895 -0.776860092354333 1
"1255" -0.317938324090237 1.55275603972825 0.462665971181692 -0.535412109413745 -0.916058917924629 -0.743953994199295 0.468386750883413 0.664303051205164 -0.357044115852549 0.255179931198301 0.238379751625279 1.67037314397285 0.182150864841902 0.595411993966609 0
"829" -0.0137364329426697 1.62781307208725 0.659517475148209 1.67320948524903 -1.19637656381145 -0.428018363545291 0.0978934016465874 0.664303051205164 -0.169480979757486 0.218704236383651 0.238379751625279 -0.447016714534969 0.145507388075116 -0.0503631054785405 0
"1586" -0.990692506435818 0.721767467182143 1.10243335907287 -0.535442567188902 0.485529311509466 -0.684429889873178 1.06991715040975 0.664303051205164 -0.423598777047571 -0.546972109253271 0.238379751625279 1.39147950576385 0.415497512661549 0.0303587819521032 1
"513" -1.02921499592056 0.587737052255352 0.299884919824765 2.21378865892265 0.485529311509466 -0.519593908662393 -0.0540739289048526 0.664303051205164 -0.252371785064014 -0.094506429300547 -1.74310493459747 -0.524079430355878 1.19315961693909 0.433968219105321 0
"2064" 0.635617603930022 0.442984204134417 -1.05157636702228 -0.535420727790285 1.0461646032831 -0.77886717077519 0.0932226165143806 0.664303051205164 -0.357044115852549 -0.0226339962926717 0.238379751625279 0.290583565465156 -0.386412942490305 -3.60212615242686 1
"1146" 1.70324924113062 -0.715038580833059 -2.13425963883812 -0.535442567188902 -1.47669420969827 -0.233420330171447 -3.07173475181984 0.664303051205164 -0.265077674928518 0.079484027167428 -1.74310493459747 -0.458025673937956 -1.38343516348912 -1.34191330436884 0
"2142" -0.712815778945252 0.834353015720647 -0.343668073911924 -0.535442567188902 -1.19637656381145 -0.722204802233983 0.492241117808612 0.664303051205164 -0.447800472027579 -0.69294449861648 0.238379751625279 0.943781823375713 -0.168568776417745 -1.98768840381399 1
"50" 0.512766840197351 0.341121088790056 -1.25221347683431 -0.535442567188902 0.485529311509466 1.02574341518871 -1.5148619790025 -1.50476577150315 5.1228246699958 1.65987703713768 0.238379751625279 0.529111019196539 -0.766806803235748 0.433968219105321 0
"127" 1.8290250230474 -1.1224910422105 -1.58156118539367 2.37750692294952 -1.47669420969827 -0.58827556750022 -1.40743392096175 0.664303051205164 -0.285649115661525 -0.245107890620195 0.238379751625279 -1.52956438916202 -0.456208407878185 0.918299543689183 0
"1925" 0.378216003728234 -0.36119828542633 -0.544305183723951 -0.535096596517751 -0.63574127203781 -0.685574584187142 0.413838653089428 -1.50476577150315 -0.401817251565564 0.684117395793482 0.238379751625279 -1.40479618259483 1.16373233964041 -0.93830386721562 1
"1843" -0.440789087822908 1.02735681321523 0.436166730263123 -0.535037905064609 -1.47669420969827 1.35198129466839 0.710099881475111 -1.50476577150315 -0.409077760059566 -0.896519249542901 0.238379751625279 1.39881881203251 -0.173692826800521 -0.615416317493046 1
"387" -0.964074840960406 0.496596370105134 0.511878847173322 -0.109157275949133 -1.47669420969827 -0.939696721887102 0.666061050228591 0.664303051205164 -0.375195387087555 0.323119393295818 0.238379751625279 1.38414019949519 -0.0298833003280985 0.514690106535965 0
"1355" -0.727440869865808 0.110588775115975 0.447523547799653 -0.535442567188902 1.60679989505674 -0.674127641047504 0.95598335593485 0.664303051205164 -0.294724751279028 0.215467366519373 0.238379751625279 -0.355275386176744 -0.224315975160478 0.756855768827896 1
"646" 1.36102211358961 0.249980406639838 -0.415594584976613 2.19216549197571 -0.355423626150991 -0.462359192964204 -0.506139204200575 0.664303051205164 -0.38850631932656 -0.364558830127714 -1.74310493459747 0.173154665166628 1.16363630656764 0.756855768827896 0
"1326" -0.96495234641564 0.298231356013482 1.01157881878063 -0.535442567188902 0.485529311509466 -0.496700022383118 1.14948731141199 0.664303051205164 -0.347363437860546 -0.649298963027194 0.238379751625279 -0.461695327072285 -0.291285324406853 0.918299543689183 1
"2343" -0.306238251353792 -1.4441640380348 0.640589445920659 -0.0782670374534977 -1.47669420969827 -0.542487794941669 0.431187283580481 -1.50476577150315 -0.0539178862279469 1.61052347297053 -1.74310493459747 -0.755267577818603 4.55159394031031 -3.117794827843 1
"1919" -1.0174271726386 0.796824499541145 0.826084132350646 -0.535442567188902 -0.916058917924629 0.258798224832979 0.511758327111047 0.664303051205164 0.00416618172407277 -0.808810517736681 0.238379751625279 0.404342812629354 -0.17707456286305 0.433968219105321 1
"247" 1.78514975028573 -0.243251520290754 -1.09321803132289 -0.53502863799306 0.205211665622647 -0.422294891975472 -0.468272481878756 0.664303051205164 -0.387296234577559 -1.51977332115163 0.238379751625279 -0.285551976624494 -0.431061461822955 -0.69613820492369 0
